id_pedido,fecha_pedido,cliente,canal,estado,sku,cantidad,precio_unitario,descuento_linea
PED-2026-00230,2026-03-23,Bricolaje Montseny,B2B,ENVIADO,PRV-2113,3,"191,40",0
PED-2026-00230,23/03/2026,Bricolaje Montseny,B2B,ENVIADO,PRV-2005,10,"415,35",5%
PED-2026-00230,2026-03-23 12:41:00,  BRICOLAJE MONTSENY ,B2B,ENVIADO,PRV-2072,3,59.23,5
PED-2026-00231,07-04-2026,Comercial Riera,B2C,Completado,PRV-2023,10,"358,59",10
PED-2026-00231,2026-04-07,Comercial Riera,B2C,Completado,PRV-2116,1,"356,93",0
PED-2026-00231,2026-04-07,Comercial Riera,B2C,Completado,PRV-2003,1,50.09,5%
PED-2026-00231,07/04/2026,Comercial Riera,B2C,Completado,PRV-2025,2,"293,25",10
PED-2026-00231,2026-04-07 18:08:00,Comercial Riera,B2C,Completado,PRV-2028,3,"195,94",0
PED-2026-00232,23-04-2026,Construcciones Elorza,B2C,ENVIADO,PRV-2045,10,425.54,
PED-2026-00232,2026-04-23,Construcciones Elorza,B2C,ENVIADO,PRV-2075,"3,0","562,00",0
PED-2026-00232,2026-04-23,Construcciones Elorza,B2C,ENVIADO,PRV-2091,3,"310,91",15
PED-2026-00232,23/04/2026,Construcciones Elorza,B2C,ENVIADO,PRV-2036,10,336.35,15
PED-2026-00233,2026-04-10 09:58:00,Ferrolab SA,b2c,CANCELADO,PRV-2050,2,"79,60",5
PED-2026-00233,10-04-2026,Ferrolab SA,b2c,CANCELADO,PRV-6132,50,"168,70",10%
PED-2026-00234,2026-04-01,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2060,1,260.24,0
PED-2026-00234,2026-04-01,  TALLERES SANCHEZ ,MARKETPLACE,COMPLETADO,PRV-2029,2,"532,89",0
PED-2026-00234,01/04/2026,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2065,-1,"11,41",15
PED-2026-00235,2026-04-09 15:34:00,Comercial Riera,b2b,Completado,PRV-2114,1,144.92,15%
PED-2026-00235,09-04-2026,Comercial Riera,b2b,Completado,PRV-2019,25,"578,45",5
PED-2026-00236,2026-04-21,Ferrolab SA,Marketplace,COMPLETADO,PRV-2094,2,"277,25",0
PED-2026-00236,2026-04-21,Ferrolab SA,Marketplace,COMPLETADO,PRV-6194,"25,0",118.54,5
PED-2026-00236,21/04/2026,Ferrolab SA,Marketplace,COMPLETADO,PRV-2124,1,"222,29",0
PED-2026-00236,2026-04-21 14:50:00,Ferrolab SA,Marketplace,COMPLETADO,PRV-2021,1,"232,00",15
PED-2026-00236,21-04-2026,Ferrolab SA,Marketplace,COMPLETADO,PRV-6135,10,149.07,15
PED-2026-00237,2026-04-16,Construcciones Elorza,b2c,completado,PRV-2067,1,"302,99",10
PED-2026-00237,2026-04-16,Construcciones Elorza,b2c,completado,PRV-2036,10,"332,48",5%
PED-2026-00237,16/04/2026,Construcciones Elorza,b2c,completado,PRV-2062,1,109.73,"0,15"
PED-2026-00237,2026-04-16 12:17:00,Construcciones Elorza,b2c,completado,PRV-2058,2,"185,59",5
PED-2026-00238,27-04-2026,  SUMINISTROS INDUSTRIALES VEGA ,B2C,completado,PRV-2115,25,"288,96",10
PED-2026-00238,2026-04-27,Suministros Industriales Vega,B2C,completado,PRV-2049,3,426.22,0
PED-2026-00239,2026-04-28,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2063,2,"457,60",10
PED-2026-00239,28/04/2026,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2050,"2,0","79,39",15
PED-2026-00239,2026-04-28 12:07:00,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2084,5,39.81,10
PED-2026-00239,28-04-2026,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2081,3,"94,99",15%
PED-2026-00239,2026-04-28,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2109,3,"80,29",15
PED-2026-00240,2026-04-01,Suministros Maresme,Marketplace,ENVIADO,PRV-6163,2,140.21,0
PED-2026-00240,01/04/2026,Suministros Maresme,Marketplace,ENVIADO,PRV-2080,3,"366,13",5
PED-2026-00240,,Suministros Maresme,Marketplace,ENVIADO,PRV-2050,3,"76,92",0
PED-2026-00240,01-04-2026,Suministros Maresme,Marketplace,ENVIADO,PRV-2042,5,274.11,10
PED-2026-00240,2026-04-01,Suministros Maresme,Marketplace,ENVIADO,PRV-2122,25,"251,42",0
PED-2026-00241,2026-04-22,Construcciones Elorza,Marketplace,completado,PRV-2026,2,"62,54",0
PED-2026-00241,22/04/2026,  CONSTRUCCIONES ELORZA ,Marketplace,completado,PRV-2050,1,71.30,0
PED-2026-00242,2026-04-04 13:12:00,Ferreteria El Tornillo,B2C,PENDIENTE,PRV-2011,"10,0",,0
PED-2026-00242,04-04-2026,Ferreteria El Tornillo,B2C,PENDIENTE,PRV-2060,3,"258,72",0
PED-2026-00243,2026-04-21,Ferreteria Los Olivos SL,b2b,completado,PRV-2100,2,388.85,0
PED-2026-00243,2026-04-21,Ferreteria Los Olivos SL,b2b,completado,PRV-2092,2,"251,30",15%
PED-2026-00243,21/04/2026,Ferreteria Los Olivos SL,b2b,completado,PRV-2092,1,"282,74",10
PED-2026-00244,2026-04-24 16:08:00,Distribuciones Aragon,b2b,Completado,PRV-2022,1,417.16,10
PED-2026-00244,24-04-2026,Distribuciones Aragon,b2b,Completado,PRV-2078,2,"433,57",10
PED-2026-00244,2026-04-24,Distribuciones Aragon,b2b,Completado,PRV-2112,25,"28,37",0
PED-2026-00244,2026-04-24,Distribuciones Aragon,b2b,Completado,PRV-2092,1,253.14,0
PED-2026-00245,03/04/2026,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2103,3,"203,55",0
PED-2026-00245,2026-04-03 10:16:00,,Marketplace,ENVIADO,PRV-2123,1,"340,65",0
PED-2026-00245,03-04-2026,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2109,"10,0",77.28,0
PED-2026-00246,2026-04-24,  FERRETERIA EL TORNILLO ,Marketplace,ENVIADO,PRV-2114,2,"163,37",0
PED-2026-00246,2026-04-24,Ferreteria El Tornillo,Marketplace,ENVIADO,PRV-2052,25,"400,38",0
PED-2026-00247,03/04/2026,Bricolaje Montseny,b2b,cancelado,PRV-2032,10,95.93,5
PED-2026-00248,2026-04-02 15:23:00,Comercial Riera,b2c,COMPLETADO,PRV-2099,5,"346,68",0
PED-2026-00248,02-04-2026,Comercial Riera,b2c,COMPLETADO,PRV-6166,2,"81,07",5
PED-2026-00248,2026-04-02,Comercial Riera,b2c,COMPLETADO,PRV-2054,1,497.84,0
PED-2026-00248,2026-04-02,Comercial Riera,b2c,COMPLETADO,PRV-2015,1,"288,04",0
PED-2026-00249,22/04/2026,Grupo Ferreteria Norte,B2C,ENVIADO,PRV-2013,2,"504,54",5%
PED-2026-00249,2026-04-22 10:31:00,Grupo Ferreteria Norte,B2C,ENVIADO,PRV-2040,2,365.58,0
PED-2026-00250,08-05-2026,Bricolaje Montseny,Marketplace,COMPLETADO,PRV-2052,10,"393,62",0
PED-2026-00250,2026-05-08,Bricolaje Montseny,Marketplace,COMPLETADO,PRV-2006,"2,0","531,91",15
PED-2026-00250,2026-05-08,Bricolaje Montseny,Marketplace,COMPLETADO,PRV-2067,3,306.83,15%
PED-2026-00250,08/05/2026,Bricolaje Montseny,Marketplace,COMPLETADO,PRV-2119,3,"209,73",10
PED-2026-00251,2026-05-01 18:21:00,  SUMINISTROS INDUSTRIALES VEGA ,B2B,CANCELADO,PRV-2011,1,"26,30",5
PED-2026-00252,01-05-2026,Ferrolab SA,Marketplace,CANCELADO,PRV-2097,5,211.89,10
PED-2026-00252,2026-05-01,Ferrolab SA,Marketplace,CANCELADO,PRV-2026,2,"64,94",5%
PED-2026-00252,2026-05-01,Ferrolab SA,Marketplace,CANCELADO,PRV-2099,1,"347,14",10
PED-2026-00252,01/05/2026,Ferrolab SA,Marketplace,CANCELADO,PRV-2038,5,196.37,0
PED-2026-00253,2026-05-15 19:30:00,Grupo Ferreteria Norte,b2b,enviado,PRV-2089,2,"423,12",0
PED-2026-00253,15-05-2026,Grupo Ferreteria Norte,b2b,enviado,PRV-2119,1,"211,49",5%
PED-2026-00253,2026-05-15,Grupo Ferreteria Norte,b2b,enviado,PRV-2119,2,223.49,15
PED-2026-00253,2026-05-15,Grupo Ferreteria Norte,b2b,enviado,PRV-2069,"2,0","421,25",0
PED-2026-00253,15/05/2026,Grupo Ferreteria Norte,b2b,enviado,PRV-2064,3,"376,85",5
PED-2026-00254,2026-05-01 18:53:00,Distribuciones Aragon,b2c,Completado,PRV-2069,10,435.08,10%
PED-2026-00254,01-05-2026,Distribuciones Aragon,b2c,Completado,PRV-2035,10,"292,08",0
PED-2026-00254,2026-05-01,Distribuciones Aragon,b2c,Completado,PRV-2038,1,"187,50",0
PED-2026-00255,2026-05-28,  ALMACENES DURAN E HIJOS ,b2c,enviado,PRV-2002,2,91.21,0
PED-2026-00255,28/05/2026,Almacenes Duran e Hijos,b2c,enviado,PRV-2088,2,"230,65",10%
PED-2026-00255,2026-05-28 19:10:00,Almacenes Duran e Hijos,b2c,enviado,PRV-2037,5,"323,97",0
PED-2026-00255,28-05-2026,Almacenes Duran e Hijos,b2c,enviado,PRV-6107,5,191.07,15
PED-2026-00255,2026-05-28,Almacenes Duran e Hijos,b2c,enviado,PRV-2070,1,"407,76",10
PED-2026-00256,2026-05-23,Obras y Reformas Prat,B2B,enviado,PRV-2107,3,"339,57",0
PED-2026-00256,23/05/2026,Obras y Reformas Prat,B2B,enviado,PRV-2024,"1,0",73.40,5
PED-2026-00257,2026-05-03 09:50:00,Talleres Sanchez,MARKETPLACE,CANCELADO,PRV-2061,1,"48,44",0
PED-2026-00257,03-05-2026,Talleres Sanchez,MARKETPLACE,CANCELADO,PRV-2045,3,"418,10",5
PED-2026-00257,2026-05-03,Talleres Sanchez,MARKETPLACE,CANCELADO,PRV-2056,2,132.29,15%
PED-2026-00257,2026-05-03,Talleres Sanchez,MARKETPLACE,CANCELADO,PRV-2051,2,"252,74",0
PED-2026-00257,03/05/2026,Talleres Sanchez,MARKETPLACE,CANCELADO,PRV-2104,3,"95,14",
PED-2026-00258,2026-05-06 16:17:00,Suministros Maresme,B2C,COMPLETADO,PRV-2109,25,80.46,5
PED-2026-00258,06-05-2026,  SUMINISTROS MARESME ,B2C,COMPLETADO,PRV-2095,5,"94,19",5%
PED-2026-00259,2026-05-18,Distribuciones Aragon,Marketplace,cancelado,PRV-2067,2,"283,13",0
PED-2026-00259,2026-05-18,Distribuciones Aragon,Marketplace,cancelado,PRV-2059,0,463.82,5
PED-2026-00259,18/05/2026,Distribuciones Aragon,Marketplace,cancelado,PRV-2024,25,"69,74",0
PED-2026-00259,2026-05-18 18:47:00,Distribuciones Aragon,Marketplace,cancelado,PRV-2069,"25,0","422,56",0
PED-2026-00260,03-05-2026,Obras y Reformas Prat,b2b,PENDIENTE,PRV-2029,2,563.93,"0,05"
PED-2026-00261,2026-05-24,Suministros Industriales Vega,B2B,completado,PRV-2019,10,"573,65",10
PED-2026-00261,2026-05-24,Suministros Industriales Vega,B2B,completado,PRV-2121,25,"194,99",15
PED-2026-00261,24/05/2026,Suministros Industriales Vega,B2B,completado,PRV-2124,1,216.34,10%
PED-2026-00261,2026-05-24 08:13:00,Suministros Industriales Vega,B2B,completado,PRV-2081,5,"105,63",0
PED-2026-00261,24-05-2026,Suministros Industriales Vega,B2B,completado,PRV-2061,10,"47,10",0
PED-2026-00262,2026-05-07,Suministros Industriales Vega,Marketplace,completado,PRV-2074,10,262.50,0
PED-2026-00262,2026-05-07,Suministros Industriales Vega,Marketplace,completado,PRV-2110,2,"267,58",0
PED-2026-00262,07/05/2026,  SUMINISTROS INDUSTRIALES VEGA ,Marketplace,completado,PRV-2008,1,"351,27",0
PED-2026-00262,2026-05-07 12:26:00,Suministros Industriales Vega,Marketplace,completado,PRV-2061,1,45.18,"0,05"
PED-2026-00262,07-05-2026,Suministros Industriales Vega,Marketplace,completado,PRV-2054,"2,0","462,14",0
PED-2026-00263,2026-05-15,Talleres Sanchez,B2B,ENVIADO,PRV-2011,10,"24,10",15%
PED-2026-00264,2026-05-09,Construcciones Elorza,B2B,CANCELADO,PRV-2124,10,224.22,5
PED-2026-00264,09/05/2026,Construcciones Elorza,B2B,CANCELADO,PRV-2060,5,"253,77",5
PED-2026-00264,2026-05-09 18:07:00,Construcciones Elorza,B2B,CANCELADO,PRV-6141,1,"33,25",5
PED-2026-00265,14-05-2026,Ferreteria El Tornillo,B2C,Completado,PRV-2086,2,,5%
PED-2026-00265,2026-05-14,Ferreteria El Tornillo,B2C,Completado,PRV-2030,1,"331,89",0
PED-2026-00265,2026-05-14,Ferreteria El Tornillo,B2C,Completado,PRV-2023,2,"356,57",5
PED-2026-00265,14/05/2026,Ferreteria El Tornillo,B2C,Completado,PRV-2072,1,54.67,0
PED-2026-00266,2026-05-04 08:16:00,Ferreteria Los Olivos SL,Marketplace,completado,PRV-2047,1,"66,63",5%
PED-2026-00266,04-05-2026,Ferreteria Los Olivos SL,Marketplace,completado,PRV-2031,5,"271,03",5
PED-2026-00266,2026-05-04,  FERRETERIA LOS OLIVOS SL ,Marketplace,completado,PRV-2053,"50,0",86.84,0
PED-2026-00266,2026-05-04,Ferreteria Los Olivos SL,Marketplace,completado,PRV-2021,3,"263,81",0
PED-2026-00267,08/05/2026,Talleres Sanchez,b2c,DEVUELTO,PRV-2069,50,"415,89",5%
PED-2026-00267,2026-05-08 18:22:00,Talleres Sanchez,b2c,DEVUELTO,PRV-2112,3,26.68,0
PED-2026-00267,08-05-2026,Talleres Sanchez,b2c,DEVUELTO,PRV-6107,2,"172,83",0
PED-2026-00268,2026-05-19,Instalaciones Bermudez,Marketplace,Completado,PRV-2115,10,"286,87",0
PED-2026-00268,2026-05-19,Instalaciones Bermudez,Marketplace,Completado,PRV-2014,10,61.93,0
PED-2026-00268,19/05/2026,Instalaciones Bermudez,Marketplace,Completado,PRV-2021,2,"253,13",5
PED-2026-00268,2026-05-19 19:04:00,Instalaciones Bermudez,Marketplace,Completado,PRV-2070,50,"418,32",5
PED-2026-00268,19-05-2026,Instalaciones Bermudez,Marketplace,Completado,PRV-2009,2,28.89,0
PED-2026-00269,2026-05-22,Obras y Reformas Prat,Marketplace,ENVIADO,PRV-2005,5,"394,38",5%
PED-2026-00269,2026-05-22,Obras y Reformas Prat,Marketplace,ENVIADO,PRV-6133,"25,0","72,84",15
PED-2026-00269,22/05/2026,Obras y Reformas Prat,Marketplace,ENVIADO,PRV-2086,1,58.23,0
PED-2026-00270,2026-05-07 14:29:00,  SUMINISTROS INDUSTRIALES VEGA ,b2c,completado,PRV-2107,3,"339,42",0
PED-2026-00270,07-05-2026,Suministros Industriales Vega,b2c,completado,PRV-2042,10,"281,89",0
PED-2026-00271,,Instalaciones Bermudez,b2c,ENVIADO,PRV-2099,3,371.94,0
PED-2026-00271,2026-05-24,Instalaciones Bermudez,b2c,ENVIADO,PRV-2023,2,"366,84",0
PED-2026-00272,03/05/2026,Distribuciones Aragon,B2B,COMPLETADO,PRV-2124,25,"222,83",0
PED-2026-00272,2026-05-03 13:49:00,Distribuciones Aragon,B2B,COMPLETADO,PRV-2006,3,495.56,0
PED-2026-00272,03-05-2026,Distribuciones Aragon,B2B,COMPLETADO,PRV-2072,2,"57,09",0
PED-2026-00272,2026-05-03,Distribuciones Aragon,B2B,COMPLETADO,PRV-6158,1,"119,70",10
PED-2026-00272,2026-05-03,Distribuciones Aragon,B2B,COMPLETADO,PRV-2074,1,252.40,0
PED-2026-00273,09/05/2026,Grupo Ferreteria Norte,Marketplace,enviado,PRV-2098,"2,0","289,56",10%
PED-2026-00274,2026-06-11 17:41:00,Bricolaje Montseny,B2C,enviado,PRV-2068,50,"204,50",5
PED-2026-00275,21-06-2026,Suministros Industriales Vega,b2c,ENVIADO,PRV-2037,1,291.06,0
PED-2026-00276,2026-06-21,Hidraulica Levante,b2b,CANCELADO,PRV-2043,3,"59,89",0
PED-2026-00276,2026-06-21,  HIDRAULICA LEVANTE ,b2b,CANCELADO,PRV-2034,2,"354,31",0
PED-2026-00276,21/06/2026,Hidraulica Levante,b2b,CANCELADO,PRV-2088,1,242.79,0
PED-2026-00276,2026-06-21 12:35:00,Hidraulica Levante,b2b,CANCELADO,PRV-2077,5,"411,54",0
PED-2026-00276,21-06-2026,Hidraulica Levante,b2b,CANCELADO,PRV-2017,1,"237,08",0
PED-2026-00277,2026-06-21,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2037,2,293.80,15%
PED-2026-00277,2026-06-21,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2013,1,"517,29",0
PED-2026-00277,21/06/2026,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2113,1,"191,72",0
PED-2026-00277,2026-06-21 09:41:00,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2106,"25,0",287.05,0
PED-2026-00278,09-06-2026,Bricolaje Montseny,b2b,Completado,PRV-2023,1,"397,77",10%
PED-2026-00278,2026-06-09,Bricolaje Montseny,b2b,Completado,PRV-2084,1,"43,74",0
PED-2026-00279,2026-06-13,Ferreteria El Tornillo,b2b,ENVIADO,PRV-2095,1,97.28,5
PED-2026-00279,13/06/2026,Ferreteria El Tornillo,b2b,ENVIADO,PRV-2097,1,"227,05",0
PED-2026-00279,2026-06-13 17:33:00,Ferreteria El Tornillo,b2b,ENVIADO,PRV-2060,2,"251,31",0
PED-2026-00279,13-06-2026,  FERRETERIA EL TORNILLO ,b2b,ENVIADO,PRV-2039,2,342.01,10
PED-2026-00279,2026-06-13,Ferreteria El Tornillo,b2b,ENVIADO,PRV-2034,25,"378,94",0
PED-2026-00280,2026-06-17,Almacenes Duran e Hijos,b2b,enviado,PRV-2060,5,"242,66",15
PED-2026-00280,17/06/2026,Almacenes Duran e Hijos,b2b,enviado,PRV-2104,1,83.37,0
PED-2026-00280,2026-06-17 13:36:00,Almacenes Duran e Hijos,b2b,enviado,PRV-2025,2,"290,78",0
PED-2026-00280,17-06-2026,Almacenes Duran e Hijos,b2b,enviado,PRV-2076,"1,0","144,76",5
PED-2026-00281,2026-06-15,Ferreteria Los Olivos SL,B2B,PENDIENTE,PRV-2051,1,259.87,0
PED-2026-00282,2026-06-06,,B2B,Completado,PRV-2046,5,"234,19",0
PED-2026-00282,06/06/2026,Distribuciones Aragon,B2B,Completado,PRV-2107,3,"382,78",0
PED-2026-00283,2026-06-17 11:40:00,Hidraulica Levante,Marketplace,completado,PRV-2019,-3,568.99,0
PED-2026-00283,17-06-2026,Hidraulica Levante,Marketplace,completado,PRV-2058,3,"183,90",0
PED-2026-00283,2026-06-17,Hidraulica Levante,Marketplace,completado,PRV-2088,3,"250,91",0
PED-2026-00284,2026-06-09,Distribuciones Aragon,Marketplace,ENVIADO,PRV-2097,25,225.50,"0,1"
PED-2026-00285,07/06/2026,  TALLERES SANCHEZ ,B2B,COMPLETADO,PRV-2026,1,"61,20",5
PED-2026-00285,2026-06-07 17:14:00,Talleres Sanchez,B2B,COMPLETADO,PRV-2108,1,"7,16",5
PED-2026-00285,07-06-2026,Talleres Sanchez,B2B,COMPLETADO,PRV-2114,25,156.01,10%
PED-2026-00286,2026-06-03,Suministros Industriales Vega,B2C,CANCELADO,PRV-2093,"50,0","327,75",
PED-2026-00286,2026-06-03,Suministros Industriales Vega,B2C,CANCELADO,PRV-2012,3,"347,74",0
PED-2026-00286,03/06/2026,Suministros Industriales Vega,B2C,CANCELADO,PRV-2066,1,481.18,0
PED-2026-00286,2026-06-03 09:26:00,Suministros Industriales Vega,B2C,CANCELADO,PRV-2033,2,"362,04",15%
PED-2026-00286,03-06-2026,Suministros Industriales Vega,B2C,CANCELADO,PRV-2037,1,"301,80",0
PED-2026-00287,2026-06-13,Bricolaje Montseny,Marketplace,completado,PRV-2107,2,353.45,0
PED-2026-00287,2026-06-13,Bricolaje Montseny,Marketplace,completado,PRV-2089,5,"436,95",0
PED-2026-00287,13/06/2026,Bricolaje Montseny,Marketplace,completado,PRV-2077,25,"388,48",0
PED-2026-00288,2026-06-21 08:08:00,Hidraulica Levante,MARKETPLACE,completado,PRV-2028,1,213.79,0
PED-2026-00288,21-06-2026,Hidraulica Levante,MARKETPLACE,completado,PRV-2113,1,"195,24",10
PED-2026-00288,2026-06-21,  HIDRAULICA LEVANTE ,MARKETPLACE,completado,PRV-2115,1,,5
PED-2026-00288,2026-06-21,Hidraulica Levante,MARKETPLACE,completado,PRV-2058,"25,0",179.06,0
PED-2026-00288,21/06/2026,Hidraulica Levante,MARKETPLACE,completado,PRV-2029,5,"586,13",0
PED-2026-00289,2026-06-08 16:21:00,Grupo Ferreteria Norte,B2B,CANCELADO,PRV-2089,5,"401,21",0
PED-2026-00289,08-06-2026,Grupo Ferreteria Norte,B2B,CANCELADO,PRV-2121,2,191.25,0
PED-2026-00289,2026-06-08,Grupo Ferreteria Norte,B2B,CANCELADO,PRV-2101,10,"179,71",5%
PED-2026-00290,2026-06-06,Comercial Riera,B2C,DEVUELTO,PRV-2078,1,"438,62",10
PED-2026-00290,06/06/2026,Comercial Riera,B2C,DEVUELTO,PRV-2086,10,58.64,10
PED-2026-00290,2026-06-06 16:18:00,Comercial Riera,B2C,DEVUELTO,PRV-2102,2,"378,88",0
PED-2026-00291,08-06-2026,Ferrolab SA,MARKETPLACE,PENDIENTE,PRV-2078,3,"479,13",0
PED-2026-00291,2026-06-08,Ferrolab SA,MARKETPLACE,PENDIENTE,PRV-2033,10,373.61,0
PED-2026-00291,2026-06-08,Ferrolab SA,MARKETPLACE,PENDIENTE,PRV-2010,10,"378,12",0
PED-2026-00291,08/06/2026,Ferrolab SA,MARKETPLACE,PENDIENTE,PRV-2018,"3,0","207,50",15
PED-2026-00292,2026-06-06 19:01:00,  DISTRIBUCIONES ARAGON ,MARKETPLACE,COMPLETADO,PRV-6127,50,199.46,5%
PED-2026-00292,06-06-2026,Distribuciones Aragon,MARKETPLACE,COMPLETADO,PRV-2077,1,"390,41",5
PED-2026-00292,2026-06-06,Distribuciones Aragon,MARKETPLACE,COMPLETADO,PRV-2006,1,"516,36",0
PED-2026-00292,2026-06-06,Distribuciones Aragon,MARKETPLACE,COMPLETADO,PRV-2005,10,395.68,15
PED-2026-00293,24/06/2026,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2005,2,"377,94",0
PED-2026-00293,2026-06-24 18:48:00,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2120,1,"142,92",5
PED-2026-00293,24-06-2026,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2005,2,429.29,0
PED-2026-00294,2026-06-22,Hidraulica Levante,Marketplace,ENVIADO,PRV-2026,3,"63,55",10
PED-2026-00294,2026-06-22,Hidraulica Levante,Marketplace,ENVIADO,PRV-2106,2,"303,64",0
PED-2026-00294,22/06/2026,Hidraulica Levante,Marketplace,ENVIADO,PRV-2056,10,144.02,"0,05"
PED-2026-00295,2026-06-23 08:58:00,Hidraulica Levante,Marketplace,PENDIENTE,PRV-2086,"1,0","61,92",15
PED-2026-00295,23-06-2026,Hidraulica Levante,Marketplace,PENDIENTE,PRV-2120,10,"143,05",15
PED-2026-00295,2026-06-23,Hidraulica Levante,Marketplace,PENDIENTE,PRV-2060,1,264.70,5%
PED-2026-00296,2026-06-24,  SUMINISTROS INDUSTRIALES VEGA ,b2c,Completado,PRV-2054,10,"466,37",0
PED-2026-00296,24/06/2026,Suministros Industriales Vega,b2c,Completado,PRV-2068,25,"215,62",10
PED-2026-00296,2026-06-24 17:17:00,Suministros Industriales Vega,b2c,Completado,PRV-2066,10,519.51,0
PED-2026-00297,22-06-2026,Suministros Maresme,B2C,CANCELADO,PRV-2046,25,"217,23",0
PED-2026-00298,2026-06-05,Almacenes Duran e Hijos,b2c,enviado,PRV-2107,5,"348,73",5
PED-2026-00298,2026-06-05,Almacenes Duran e Hijos,b2c,enviado,PRV-2038,25,188.41,0
PED-2026-00298,05/06/2026,Almacenes Duran e Hijos,b2c,enviado,PRV-2083,10,"109,07",0
PED-2026-00299,2026-06-09 13:10:00,Suministros Maresme,MARKETPLACE,enviado,PRV-2010,3,"361,64",5%
PED-2026-00299,09-06-2026,Suministros Maresme,MARKETPLACE,enviado,PRV-2034,"10,0",365.11,5
PED-2026-00299,2026-06-09,Suministros Maresme,MARKETPLACE,enviado,PRV-2048,5,"286,39",5
PED-2026-00299,2026-06-09,Suministros Maresme,MARKETPLACE,enviado,PRV-2064,1,"423,44",0
PED-2026-00300,22/06/2026,Ferrolab SA,b2c,ENVIADO,PRV-2089,3,407.15,0
PED-2026-00300,2026-06-22 12:35:00,Ferrolab SA,b2c,ENVIADO,PRV-2008,5,"356,19",0
PED-2026-00300,22-06-2026,  FERROLAB SA ,b2c,ENVIADO,PRV-2015,10,"310,68",0
PED-2026-00300,2026-06-22,Ferrolab SA,b2c,ENVIADO,PRV-2027,5,106.28,0
PED-2026-00300,2026-06-22,Ferrolab SA,b2c,ENVIADO,PRV-2100,2,"409,93",0
PED-2026-00301,08/07/2026,Almacenes Duran e Hijos,b2b,DEVUELTO,PRV-2119,3,"213,66",5
PED-2026-00301,2026-07-08 17:50:00,Almacenes Duran e Hijos,b2b,DEVUELTO,PRV-2082,1,459.43,0
PED-2026-00302,20-07-2026,Grupo Ferreteria Norte,b2b,enviado,PRV-2018,25,"230,08",15
PED-2026-00302,2026-07-20,Grupo Ferreteria Norte,b2b,enviado,PRV-2067,"10,0","287,06",0
PED-2026-00302,2026-07-20,Grupo Ferreteria Norte,b2b,enviado,PRV-2043,3,55.96,10
PED-2026-00302,,Grupo Ferreteria Norte,b2b,enviado,PRV-2017,1,"260,07",0
PED-2026-00303,2026-07-25 15:04:00,Distribuciones Aragon,B2C,COMPLETADO,PRV-2018,50,"228,83",5
PED-2026-00303,25-07-2026,Distribuciones Aragon,B2C,COMPLETADO,PRV-2123,25,378.29,0
PED-2026-00303,2026-07-25,Distribuciones Aragon,B2C,COMPLETADO,PRV-2015,0,"284,54",5
PED-2026-00303,2026-07-25,Distribuciones Aragon,B2C,COMPLETADO,PRV-2028,3,"198,05",0
PED-2026-00303,25/07/2026,  DISTRIBUCIONES ARAGON ,B2C,COMPLETADO,PRV-2102,2,340.75,10
PED-2026-00304,2026-07-17 12:00:00,Comercial Riera,b2b,COMPLETADO,PRV-2050,2,"76,72",0
PED-2026-00304,17-07-2026,Comercial Riera,b2b,COMPLETADO,PRV-2114,3,"163,58",0
PED-2026-00304,2026-07-17,Comercial Riera,b2b,COMPLETADO,PRV-2085,3,111.73,0
PED-2026-00304,2026-07-17,Comercial Riera,b2b,COMPLETADO,PRV-2053,"5,0","83,36",10
PED-2026-00304,17/07/2026,Comercial Riera,b2b,COMPLETADO,PRV-2038,10,"180,05",0
PED-2026-00305,2026-07-12 08:07:00,Talleres Sanchez,b2b,CANCELADO,PRV-2038,25,188.21,0
PED-2026-00305,12-07-2026,Talleres Sanchez,b2b,CANCELADO,PRV-2055,25,"531,34",0
PED-2026-00305,2026-07-12,Talleres Sanchez,b2b,CANCELADO,PRV-2058,1,"166,52",10
PED-2026-00306,2026-07-19,Bricolaje Montseny,MARKETPLACE,cancelado,PRV-2117,2,442.98,5%
PED-2026-00307,17/07/2026,Suministros Industriales Vega,b2c,enviado,PRV-2023,25,"410,97",0
PED-2026-00307,2026-07-17 11:23:00,Suministros Industriales Vega,b2c,enviado,PRV-2057,1,"374,00",10
PED-2026-00307,17-07-2026,Suministros Industriales Vega,b2c,enviado,PRV-2115,2,307.33,0
PED-2026-00308,2026-07-02,  INSTALACIONES BERMUDEZ ,B2C,Completado,PRV-2080,5,"370,04",0
